# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1344.2000 M465 10000 3 1044.2000 S46 P101 282 N S46->C164->C215->P101
1344.3000 M402 10000 2 1224.3000 S40 P101 279 N S40->C215->P101
1344.4000 M468 10000 3 864.4000 S46 P101 285 N S46->C164->C215->P101
1344.5000 M404 10000 2 1104.5000 S40 P101 281 N S40->C215->P101
1354.9000 M209 10000 4 814.9000 S20 P100 286 N S20->C108->C219->C202->P100
1355.0000 M205 10000 4 1055.0000 S20 P100 282 N S20->C108->C219->C202->P100
1355.1000 M225 10000 5 1055.1000 S22 P100 282 N S22->C210->C185->C219->C202->P100
1355.2000 M223 10000 5 1175.2000 S22 P100 280 N S22->C210->C185->C219->C202->P100
1355.3000 M596 10000 4 995.3000 S59 P100 283 N S59->C175->C219->C202->P100
1355.4000 M148 10000 4 875.4000 S14 P100 285 N S14->C185->C219->C202->P100
1355.5000 M795 10000 5 1055.5000 S79 P100 282 N S79->C112->C210->C185->C202->P100
1355.6000 M146 10000 3 995.6000 S14 P100 283 N S14->C185->C202->P100
1355.7000 M456 10000 5 995.7000 S45 P100 283 N S45->C106->C154->C185->C202->P100
1355.8000 M2010 10000 4 755.8000 S20 P100 287 N S20->C108->C219->C202->P100
1369.5000 M163 10000 7 1189.5000 S16 P102 280 N S16->C144->C168->C207->C155->S27->C133->P102
1369.6000 M606 10000 4 1009.6000 S60 P102 283 N S60->C155->S27->C133->P102
1369.7000 M546 10000 6 1009.7000 S54 P102 283 N S54->C142->C124->C155->S27->C133->P102
1369.8000 M753 10000 6 1189.8000 S75 P102 280 N S75->C142->C124->C155->S27->C133->P102
1369.9000 M432 10000 9 1249.9000 S43 P102 279 N S43->C224->S95->S75->C142->C124->C155->S27->C133->P102
1370.0000 M782 10000 6 1250.0000 S78 P102 279 N S78->C172->C207->C155->S27->C133->P102
1370.1000 M164 10000 6 1130.1000 S16 P102 281 N S16->C168->S60->C155->S27->C133->P102
1406.1000 M994 10000 2 1166.1000 S99 P104 280 N S99->C173->P104
1406.2000 M406 10000 4 1046.2000 S40 P104 282 N S40->C220->S99->C173->P104
1406.3000 M409 10000 4 866.3000 S40 P104 285 N S40->C220->S99->C173->P104
1406.4000 M991 10000 2 1346.4000 S99 P104 277 N S99->C173->P104
1406.5000 M996 10000 2 1046.5000 S99 P104 282 N S99->C173->P104
1406.6000 M997 10000 2 986.6000 S99 P104 283 N S99->C173->P104
1433.8000 M583 10000 4 1253.8000 S58 P102 279 N S58->C107->C206->C131->P102
1435.4000 M662 10000 7 1315.4000 S66 P102 278 N S66->C147->C144->C151->C155->S27->C133->P102
1450.7000 M846 10000 3 1090.7000 S84 P100 281 N S84->C114->C171->P100
1450.8000 M571 10000 2 1390.8000 S57 P100 276 N S57->C171->P100
1450.9000 M572 10000 2 1330.9000 S57 P100 277 N S57->C171->P100
1451.0000 M573 10000 2 1271.0000 S57 P100 278 N S57->C171->P100
1451.1000 M843 10000 3 1271.1000 S84 P100 278 N S84->C114->C171->P100
1458.7000 M919 10000 2 918.7000 S91 P102 284 N S91->C221->P102
1491.6000 M634 10000 3 1251.6000 S63 P101 279 N S63->C203->C228->P101
1491.7000 M9710 10000 2 891.7000 S97 P101 285 N S97->C228->P101
1491.8000 M638 10000 2 1011.8000 S63 P101 283 N S63->C228->P101
1514.3000 M539 10000 3 974.3000 S53 P100 283 N S53->C214->C128->P100
