# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1189.0000 M311 10000 9 1129.0000 S31 P104 281 N S31->C191->C177->S52->C148->C214->C137->C220->C173->P104
1189.0000 M313 10000 9 1009.0000 S31 P104 283 N S31->C191->C177->S52->C148->C214->C137->C220->C173->P104
1189.0000 M543 10000 11 1009.0000 S54 P104 283 N S54->C156->C231->C143->C134->S21->C178->C189->S88->C220->C173->P104
1189.0000 M545 10000 5 889.0000 S54 P104 285 N S54->C156->S61->C220->C173->P104
1189.0000 M307 10000 6 769.0000 S30 P104 287 N S30->C205->C156->S61->C220->C173->P104
1189.0000 M682 10000 7 1069.0000 S68 P104 282 N S68->C111->C148->C214->C137->C220->C173->P104
1189.0000 M567 10000 8 769.0000 S56 P104 287 N S56->C221->C204->C148->C214->C137->C220->C173->P104
1189.0000 M2210 10000 5 589.0000 S22 P104 290 N S22->C210->C137->C220->C173->P104
1189.0000 M4510 10000 6 589.0000 S45 P104 290 N S45->C118->S14->C137->C220->C173->P104
1189.0000 M584 10000 8 949.0000 S58 P104 284 N S58->C107->C206->C131->C141->S88->C220->C173->P104
1189.0000 M227 10000 4 769.0000 S22 P104 287 N S22->C137->C220->C173->P104
1189.0000 M493 10000 9 1009.0000 S49 P104 283 N S49->C202->C166->C120->C219->C189->P100->C220->C173->P104
1189.0000 M378 10000 4 709.0000 S37 P104 288 N S37->C189->C220->C173->P104
1189.0000 M499 10000 5 649.0000 S49 P104 289 N S49->C108->C202->C220->C173->P104
1189.0000 M377 10000 4 769.0000 S37 P104 287 N S37->C189->C220->C173->P104
1189.0000 M496 10000 7 829.0000 S49 P104 286 N S49->C204->C148->C214->C137->C220->C173->P104
1189.0000 M487 10000 6 769.0000 S48 P104 287 N S48->C148->C214->C137->C220->C173->P104
1189.0000 M275 10000 8 889.0000 S27 P104 285 N S27->C204->C108->C148->C214->C137->C220->C173->P104
1189.0000 M274 10000 8 949.0000 S27 P104 284 N S27->C204->C108->C148->C214->C137->C220->C173->P104
1189.0000 M394 10000 8 949.0000 S39 P104 284 N S39->C204->C108->C148->C214->C137->C220->C173->P104
1189.0000 M393 10000 10 1009.0000 S39 P104 283 N S39->C221->C202->C166->C120->C219->C189->P100->C220->C173->P104
1189.0000 M278 10000 6 709.0000 S27 P104 288 N S27->C178->C189->S88->C220->C173->P104
1189.0000 M147 10000 4 769.0000 S14 P104 287 N S14->C137->C220->C173->P104
1189.0000 M176 10000 6 829.0000 S17 P104 286 N S17->C205->C156->S61->C220->C173->P104
1189.0000 M175 10000 6 889.0000 S17 P104 285 N S17->C205->C156->S61->C220->C173->P104
1189.0000 M295 10000 8 889.0000 S29 P104 285 N S29->C204->C108->C148->C214->C137->C220->C173->P104
1189.0000 M286 10000 8 829.0000 S28 P104 286 N S28->P102->C221->C148->C214->C137->C220->C173->P104
1189.0000 M6110 10000 3 589.0000 S61 P104 290 N S61->C220->C173->P104
1189.0000 M62 10000 10 1069.0000 S6 P104 282 N S6->C231->C143->C134->S21->C178->C189->S88->C220->C173->P104
1208.3000 M448 10000 5 728.3000 S44 P103 287 N S44->C129->C115->S55->C158->P103
1208.3000 M2410 10000 4 608.3000 S24 P103 289 N S24->C165->S55->C158->P103
1334.8000 M793 10000 8 1154.8000 S79 P103 280 N S79->C130->S98->C173->C184->C230->C225->C218->P103
1334.8000 M301 10000 6 1274.8000 S30 P103 278 N S30->C119->S5->C185->C225->C218->P103
1334.8000 M94 10000 6 1094.8000 S9 P103 281 N S9->C183->C189->P100->C225->C218->P103
1334.8000 M212 10000 6 1214.8000 S21 P103 279 N S21->C212->P100->C185->C225->C218->P103
1334.8000 M593 10000 5 1154.8000 S59 P103 280 N S59->C210->C130->C225->C218->P103
1334.8000 M226 10000 5 974.8000 S22 P103 283 N S22->C138->C230->C225->C218->P103
1334.8000 M906 10000 4 974.8000 S90 P103 283 N S90->C136->C225->C218->P103
1334.8000 M375 10000 8 1034.8000 S37 P103 282 N S37->C212->C162->C150->C189->P100->C225->C218->P103
